polaridade,palavra
1,agradecem
1,agradecemos
1,agradecendo
1,agradecer
1,agradecera
1,agradeceram
1,agradeceras
1,agradecerdes
1,agradecerei
1,agradecereis
1,agradecerem
1,agradeceremos
1,agradeceres
1,agradeceria
1,agradeceriam
1,agradecerias
1,agradecermos
1,agradecerá
1,agradecerás
1,agradecerão
1,agradeceríamos
1,agradeceríeis
1,agradeces
1,agradecesse
1,agradecessem
1,agradecesses
1,agradeceste
1,agradecestes
1,agradeceu
1,agradeci
1,agradeci*
1,agradecia
1,agradeciam
1,agradecias
1,agradecid*
1,agradecida
1,agradecidas
1,agradecido
1,agradecidos
1,agradecimento
1,agradecimentos
1,agradecêramos
1,agradecêreis
1,agradecêsseis
1,agradecêssemos
1,agradecíamos
1,agradecíeis
1,agradei
1,agradeis
1,agradem
1,agrademos
1,agrades
1,agradeça
1,agradeçais
1,agradeçam
1,agradeçamos
1,agradeças
1,agradeço
1,agrado
1,agradou
1,agradáramos
1,agradáreis
1,agradásseis
1,agradássemos
1,agradávamos
1,agradáve*
1,agradáveis
-1,agrav*
-1,agred*
-1,agredi
-1,agredia
-1,agrediam
-1,agredias
-1,agredid*
-1,agredida
-1,agredidas
-1,agredido
-1,agredidos
-1,agredimos
-1,agredindo
-1,agredir
-1,agredira
-1,agrediram
-1,agrediras
-1,agredirdes
-1,agredirei
-1,agredireis
-1,agredirem
-1,agrediremos
-1,agredires
-1,agrediria
-1,agrediriam
-1,agredirias
-1,agredirmos
-1,agredirá
-1,agredirás
-1,agredirão
-1,agrediríamos
-1,agrediríeis
-1,agredis
-1,agredisse
-1,agredissem
-1,agredisses
-1,agrediste
-1,agredistes
-1,agrediu
-1,agredíamos
-1,agredíeis
-1,agredíramos
-1,agredíreis
-1,agredísseis
-1,agredíssemos
-1,agress*
-1,agressiv*
-1,agressor*
-1,agressão
-1,agressões
-1,agrida
-1,agridais
-1,agridam
-1,agridamos
-1,agridas
-1,agride
-1,agridem
-1,agrides
-1,agrido
-1,aguda*
-1,agudo*
-1,agudíssim*
1,aguenta
1,aguentad*
1,aguentando
-1,aguerrida
-1,aguerridas
-1,aguerrido*
1,aguçada*
1,aguçado
1,aguçados
1,aguçadíssim*
-1,ai
-1,ais
1,ajuda
1,ajudad*
1,ajudada
1,ajudadas
1,ajudado
1,ajudados
1,ajudai
1,ajudais
1,ajudam
1,ajudamos
1,ajudando
1,ajudante*
1,ajudar
1,ajudara
1,ajudaram
1,ajudaras
1,ajudardes
1,ajudarei
1,ajudareis
1,ajudarem
1,ajudaremos
1,ajudares
1,ajudaria
1,ajudariam
1,ajudarias
1,ajudarmos
1,ajudará
1,ajudarás
1,ajudarão
1,ajudaríamos
1,ajudaríeis
1,ajudas
1,ajudasse
1,ajudassem
1,ajudasses
1,ajudaste
1,ajudastes
1,ajudava
1,ajudavam
1,ajudavas
1,ajude
1,ajudei
1,ajudeis
1,ajudem
1,ajudemos
1,ajudes
1,ajudo
1,ajudou
1,ajudáramos
1,ajudáreis
1,ajudásseis
1,ajudássemos
1,ajudávamos
1,ajudáveis
1,ajuizad*
1,ajuizadíssim*
-1,alarm*
-1,alarma
-1,alarmad*
-1,alarmada
-1,alarmadas
-1,alarmado
-1,alarmados
-1,alarmai
-1,alarmais
-1,alarmam
-1,alarmamos
-1,alarmando
-1,alarmante
-1,alarmante*
-1,alarmantemente
-1,alarmantes
-1,alarmar
-1,alarmara
-1,alarmaram
-1,alarmaras
-1,alarmardes
-1,alarmarei
-1,alarmareis
-1,alarmarem
-1,alarmaremos
-1,alarmares
-1,alarmaria
-1,alarmariam
-1,alarmarias
-1,alarmarmos
-1,alarmará
-1,alarmarás
-1,alarmarão
-1,alarmaríamos
-1,alarmaríeis
-1,alarmas
-1,alarmasse
-1,alarmassem
-1,alarmasses
-1,alarmaste
-1,alarmastes
-1,alarmava
-1,alarmavam
-1,alarmavas
-1,alarme
-1,alarmei
-1,alarmeis
-1,alarmem
-1,alarmemos
-1,alarmes
-1,alarmo
-1,alarmou
-1,alarmáramos
-1,alarmáreis
-1,alarmásseis
-1,alarmássemos
-1,alarmávamos
-1,alarmáveis
1,alcance
1,alcancei
1,alcanceis
1,alcancem
1,alcancemos
1,alcances
1,alcança
1,alcançad*
1,alcançada
1,alcançadas
1,alcançado
1,alcançados
1,alcançai
1,alcançais
1,alcançam
1,alcançamos
1,alcançando
1,alcançar
1,alcançara
1,alcançaram
1,alcançaras
1,alcançardes
1,alcançarei
1,alcançareis
1,alcançarem
1,alcançaremos
1,alcançares
1,alcançaria
1,alcançariam
1,alcançarias
1,alcançarmos
1,alcançará
1,alcançarás
1,alcançarão
1,alcançaríamos
1,alcançaríeis
1,alcanças
1,alcançasse
1,alcançassem
1,alcançasses
1,alcançaste
1,alcançastes
1,alcançava
1,alcançavam
1,alcançavas
1,alcanço
1,alcançou
1,alcançáramos
1,alcançáreis
1,alcançásseis
1,alcançássemos
1,alcançávamos
1,alcançáveis
1,alegr*
1,alegra
1,alegrad*
1,alegrada
1,alegradas
1,alegrado
1,alegrado-se
1,alegrados
1,alegrai
1,alegrais
1,alegram
1,alegramos
1,alegrando
1,alegrando-se
1,alegrar
1,alegrara
1,alegraram
1,alegraras
1,alegrardes
1,alegrarei
1,alegrareis
1,alegrarem
1,alegraremos
1,alegrares
1,alegraria
1,alegrariam
1,alegrarias
1,alegrarmos
1,alegrará
1,alegrarás
1,alegrarão
1,alegraríamos
1,alegraríeis
1,alegras
1,alegrasse
1,alegrassem
1,alegrasses
1,alegraste
1,alegrastes
1,alegrava
1,alegravam
1,alegravas
1,alegre
1,alegre*
1,alegrei
1,alegreis
1,alegrem
1,alegremente
1,alegremos
1,alegres
1,alegria
1,alegria*
1,alegro
1,alegrou
1,alegráramos
1,alegráreis
1,alegrásseis
1,alegrássemos
1,alegrávamos
1,alegráveis
1,alegríssim*
-1,aleij*
-1,aleijão
-1,aleijões
1,alento
1,aliada*
1,aliado
1,aliados
1,alimenta
1,alimentad*
1,alimentada
1,alimentadas
1,alimentado
1,alimentados
1,alimentai
1,alimentais
1,alimentam
1,alimentamos
1,alimentando
1,alimentar
1,alimentara
1,alimentaram
1,alimentaras
1,alimentardes
1,alimentarei
1,alimentareis
1,alimentarem
1,alimentaremos
1,alimentares
1,alimentaria
1,alimentariam
1,alimentarias
1,alimentarmos
1,alimentará
1,alimentarás
1,alimentarão
1,alimentaríamos
1,alimentaríeis
1,alimentas
1,alimentasse
1,alimentassem
1,alimentasses
1,alimentaste
1,alimentastes
1,alimentava
1,alimentavam
1,alimentavas
1,alimente
1,alimentei
1,alimenteis
1,alimentem
1,alimentemos
1,alimentes
1,alimento
1,alimentou
1,alimentáramos
1,alimentáreis
1,alimentásseis
1,alimentássemos
1,alimentávamos
1,alimentáveis
1,alinhadas
1,alinhado*
1,alivi*
1,alivia
1,aliviad*
1,aliviada
1,aliviadas
1,aliviado
1,aliviados
1,aliviai
1,aliviais
1,aliviam
1,aliviamos
1,aliviando
1,aliviar
1,aliviara
1,aliviaram
1,aliviaras
1,aliviardes
1,aliviarei
1,aliviareis
1,aliviarem
1,aliviaremos
1,aliviares
1,aliviaria
1,aliviariam
1,aliviarias
1,aliviarmos
1,aliviará
1,aliviarás
1,aliviarão
1,aliviaríamos
1,aliviaríeis
1,alivias
1,aliviasse
1,aliviassem
1,aliviasses
1,aliviaste
1,aliviastes
1,aliviava
1,aliviavam
1,aliviavas
1,alivie
1,aliviei
1,alivieis
1,aliviem
1,aliviemos
1,alivies
1,alivio
1,aliviou
1,aliviáramos
1,aliviáreis
1,aliviásseis
1,aliviássemos
1,aliviávamos
1,aliviáveis
-1,altera
-1,alterad*
-1,alterada
-1,alteradas
-1,alterado
-1,alterados
-1,alterai
-1,alterais
-1,alteram
-1,alteramos
-1,alterando
-1,alterar
-1,alterara
-1,alteraram
-1,alteraras
-1,alterardes
-1,alterarei
-1,alterareis
-1,alterarem
-1,alteraremos
-1,alterares
-1,alteraria
-1,alterariam
-1,alterarias
-1,alterarmos
-1,alterará
-1,alterarás
-1,alterarão
-1,alteraríamos
-1,alteraríeis
-1,alteras
-1,alterasse
-1,alterassem
-1,alterasses
-1,alteraste
-1,alterastes
-1,alterava
-1,alteravam
-1,alteravas
-1,altercaç*
-1,altere
-1,alterei
-1,altereis
-1,alterem
-1,alteremos
-1,alteres
-1,altero
-1,alterou
-1,alteráramos
-1,alteráreis
-1,alterásseis
-1,alterássemos
-1,alterávamos
-1,alteráveis
1,altiva
1,altivamente
1,altivas
1,altivo
1,altivos
1,altivíssim*
-1,alvoroço
1,alívio
1,alô
1,ama
1,amabilidade
1,amabilidade*
1,amabilíssim*
1,amad*
1,amada
1,amadas
1,amado
1,amados
1,amadíssim*
1,amai
1,amais
-1,amaldiç*
1,amam
1,amamos
1,amando
1,amante*
1,amar
1,amara
1,amaram
1,amaras
1,amardes
1,amarei
1,amareis
1,amarem
1,amaremos
1,amares
-1,amarg*
-1,amargamente
1,amaria
1,amariam
1,amarias
1,amarmos
1,amará
1,amarás
1,amarão
1,amaríamos
1,amaríeis
-1,amaríssim*
1,amas
1,amasse
1,amassem
1,amasses
1,amaste
1,amastes
1,amava
1,amavam
1,amavas
1,amavelmente
-1,ambiguamente
-1,ambiguidade
-1,ambiguidade*
-1,ambígu*
1,ame
-1,ameac*
-1,ameace
-1,ameacei
-1,ameaceis
-1,ameacem
-1,ameacemos
-1,ameaces
-1,ameaç*
-1,ameaça
-1,ameaça*
-1,ameaçad*
-1,ameaçada
-1,ameaçadas
-1,ameaçado
-1,ameaçador
-1,ameaçador*
-1,ameaçadora
-1,ameaçadoras
-1,ameaçadores
-1,ameaçados
-1,ameaçai
-1,ameaçais
-1,ameaçam
-1,ameaçamos
-1,ameaçando
-1,ameaçar
-1,ameaçara
-1,ameaçaram
-1,ameaçaras
-1,ameaçardes
-1,ameaçarei
-1,ameaçareis
-1,ameaçarem
-1,ameaçaremos
-1,ameaçares
-1,ameaçaria
-1,ameaçariam
-1,ameaçarias
-1,ameaçarmos
-1,ameaçará
-1,ameaçarás
-1,ameaçarão
-1,ameaçaríamos
-1,ameaçaríeis
-1,ameaças
-1,ameaçasse
-1,ameaçassem
-1,ameaçasses
-1,ameaçaste
-1,ameaçastes
-1,ameaçava
-1,ameaçavam
-1,ameaçavas
-1,ameaço
-1,ameaçou
-1,ameaçáramos
-1,ameaçáreis
-1,ameaçásseis
-1,ameaçássemos
-1,ameaçávamos
-1,ameaçáveis
-1,amedront*
-1,amedronta
-1,amedrontad*
-1,amedrontada
-1,amedrontadas
-1,amedrontado
-1,amedrontados
-1,amedrontai
-1,amedrontais
-1,amedrontam
-1,amedrontamos
-1,amedrontando
-1,amedrontar
-1,amedrontara
-1,amedrontaram
-1,amedrontaras
-1,amedrontardes
-1,amedrontarei
-1,amedrontareis
-1,amedrontarem
-1,amedrontaremos
-1,amedrontares
-1,amedrontaria
-1,amedrontariam
-1,amedrontarias
-1,amedrontarmos
-1,amedrontará
-1,amedrontarás
-1,amedrontarão
-1,amedrontaríamos
-1,amedrontaríeis
-1,amedrontas
-1,amedrontasse
-1,amedrontassem
-1,amedrontasses
-1,amedrontaste
-1,amedrontastes
-1,amedrontava
-1,amedrontavam
-1,amedrontavas
-1,amedronte
-1,amedrontei
-1,amedronteis
-1,amedrontem
-1,amedrontemos
-1,amedrontes
-1,amedronto
-1,amedrontou
-1,amedrontáramos
-1,amedrontáreis
-1,amedrontásseis
-1,amedrontássemos
-1,amedrontávamos
-1,amedrontáveis
1,amei
1,ameis
1,amem
1,amemos
1,amena
1,amenas
1,amenidade
1,ameno
1,amenos
1,ames
1,amicíssim*
1,amig*
1,amiga
1,amigas
1,amigavelmente
1,amigo
1,amigos
1,amigáve*
1,amistos*
1,amizade
1,amizade*
1,amo
-1,amola
-1,amolad*
-1,amolada
-1,amoladas
-1,amolado
-1,amolados
-1,amolai
-1,amolais
-1,amolam
-1,amolamos
-1,amolando
-1,amolar
-1,amolara
-1,amolaram
-1,amolaras
-1,amolardes
-1,amolarei
-1,amolareis
-1,amolarem
-1,amolaremos
-1,amolares
-1,amolaria
-1,amolariam
-1,amolarias
-1,amolarmos
-1,amolará
-1,amolarás
-1,amolarão
-1,amolaríamos
-1,amolaríeis
-1,amolas
-1,amolasse
-1,amolassem
-1,amolasses
-1,amolaste
-1,amolastes
-1,amolava
-1,amolavam
-1,amolavas
-1,amolaç*
-1,amolação
-1,amole
-1,amolei
-1,amoleis
-1,amolem
-1,amolemos
-1,amoles
-1,amolo
-1,amolou
-1,amoláramos
-1,amoláreis
-1,amolásseis
-1,amolássemos
-1,amolávamos
-1,amoláveis
1,amor
1,amor-próprio
1,amores
1,amoros*
1,amorosa
1,amorosas
1,amoroso*
1,amou
1,ampara
1,amparo
1,amáramos
1,amáreis
1,amásseis
1,amássemos
1,amávamos
1,amáve*
1,amáveis
-1,angustia
-1,angustiad*
-1,angustiada
-1,angustiadas
-1,angustiado
-1,angustiado-se
-1,angustiados
-1,angustiai
-1,angustiais
-1,angustiam
-1,angustiamos
-1,angustiando
-1,angustiando-se
-1,angustiar
-1,angustiara
-1,angustiaram
-1,angustiaras
-1,angustiardes
-1,angustiarei
-1,angustiareis
-1,angustiarem
-1,angustiaremos
-1,angustiares
-1,angustiaria
-1,angustiariam
-1,angustiarias
-1,angustiarmos
-1,angustiará
-1,angustiarás
-1,angustiarão
-1,angustiaríamos
-1,angustiaríeis
-1,angustias
-1,angustiasse
-1,angustiassem
-1,angustiasses
-1,angustiaste
-1,angustiastes
-1,angustiava
-1,angustiavam
-1,angustiavas
-1,angustie
-1,angustiei
-1,angustieis
-1,angustiem
-1,angustiemos
-1,angusties
-1,angustio
-1,angustios*
-1,angustiou
-1,angustiáramos
-1,angustiáreis
-1,angustiásseis
-1,angustiássemos
-1,angustiávamos
-1,angustiáveis
-1,angústia
-1,angústia*
-1,angústias
1,anima
1,animad*
1,animada
1,animadas
1,animado
1,animado*
1,animado-se
1,animador*
1,animados
1,animadíssim*
1,animai
1,animais
-1,animalesc*
1,animam
1,animamos
1,animando
1,animando-se
1,animar
1,animara
1,animaram
1,animaras
1,animardes
1,animarei
1,animareis
1,animarem
1,animaremos
1,animares
1,animaria
1,animariam
1,animarias
1,animarmos
1,animará
1,animarás
1,animarão
1,animaríamos
1,animaríeis
1,animas
1,animasse
1,animassem
1,animasses
1,animaste
1,animastes
1,animava
1,animavam
1,animavas
1,animação
1,anime
1,animei
1,animeis
1,animem
1,animemos
1,animes
1,animo
-1,animosidade
1,animou
1,animáramos
1,animáreis
1,animásseis
1,animássemos
1,animávamos
1,animáveis
-1,aniquil*
-1,aniquilador*
-1,anomalia*
-1,anormais
-1,anormal
-1,anseia
-1,anseiam
-1,anseias
-1,anseie
-1,anseiem
-1,anseies
-1,anseio
-1,anseio*
-1,ansiad*
-1,ansiada
-1,ansiadas
-1,ansiado
-1,ansiados
-1,ansiai
-1,ansiais
-1,ansiamos
-1,ansiando
-1,ansiar
-1,ansiara
-1,ansiaram
-1,ansiaras
-1,ansiardes
-1,ansiarei
-1,ansiareis
-1,ansiarem
-1,ansiaremos
-1,ansiares
-1,ansiaria
-1,ansiariam
-1,ansiarias
-1,ansiarmos
-1,ansiará
-1,ansiarás
-1,ansiarão
-1,ansiaríamos
-1,ansiaríeis
-1,ansiasse
-1,ansiassem
-1,ansiasses
-1,ansiaste
-1,ansiastes
-1,ansiava
-1,ansiavam
-1,ansiavas
-1,ansiedade
-1,ansiedade*
-1,ansiei
-1,ansieis
-1,ansiemos
-1,ansios*
-1,ansiosíssim*
-1,ansiou
-1,ansiáramos
-1,ansiáreis
-1,ansiásseis
-1,ansiássemos
-1,ansiávamos
-1,ansiáveis
-1,antagon*
-1,antagonista
-1,antagonista*
-1,antagonistas
-1,antagônic*
-1,antipatia
-1,antipátic*
1,anua
1,anuais
1,anuam
1,anuamos
1,anuas
1,anuem
1,anui
1,anuindo
1,anuir
1,anuirdes
1,anuirei
1,anuireis
1,anuiremos
1,anuiria
1,anuiriam
1,anuirias
1,anuirmos
1,anuirá
1,anuirás
1,anuirão
1,anuiríamos
1,anuiríeis
1,anuis
1,anuiu
-1,anula
-1,anulad*
-1,anulada
-1,anuladas
-1,anulado
-1,anulados
-1,anulai
-1,anulais
-1,anulam
-1,anulamos
-1,anulando
-1,anular
-1,anulara
-1,anularam
-1,anularas
-1,anulardes
-1,anularei
-1,anulareis
-1,anularem
-1,anularemos
-1,anulares
-1,anularia
-1,anulariam
-1,anularias
-1,anularmos
-1,anulará
-1,anularás
-1,anularão
-1,anularíamos
-1,anularíeis
-1,anulas
-1,anulasse
-1,anulassem
-1,anulasses
-1,anulaste
-1,anulastes
-1,anulava
-1,anulavam
-1,anulavas
-1,anulavelmente
-1,anule
-1,anulei
-1,anuleis
-1,anulem
-1,anulemos
-1,anules
-1,anulo
-1,anulou
-1,anuláramos
-1,anuláreis
-1,anulásseis
-1,anulássemos
-1,anulávamos
-1,anuláve*
-1,anuláveis
1,anuo
1,anuí
1,anuía
1,anuíam
1,anuíamos
1,anuías
1,anuíd*
1,anuída
1,anuídas
1,anuído
1,anuídos
1,anuíeis
1,anuímos
1,anuíra
1,anuíram
1,anuíramos
1,anuíras
1,anuíreis
1,anuírem
1,anuíres
1,anuís
1,anuísse
1,anuísseis
1,anuíssem
1,anuíssemos
1,anuísses
1,anuíste
1,anuístes
1,apaix*
1,apaixonad*
1,apaixonada
1,apaixonadamente
1,apaixonadas
1,apaixonado*
-1,apatia
-1,apaticamente
-1,apavora
-1,apavorada
-1,apavoradas
-1,apavorado
-1,apavorados
-1,apavorai
-1,apavorais
-1,apavoram
-1,apavoramos
-1,apavorando
-1,apavorante*
-1,apavorar
-1,apavorara
-1,apavoraram
-1,apavoraras
-1,apavorardes
-1,apavorarei
-1,apavorareis
-1,apavorarem
-1,apavoraremos
-1,apavorares
-1,apavoraria
-1,apavorariam
-1,apavorarias
-1,apavorarmos
-1,apavorará
-1,apavorarás
-1,apavorarão
-1,apavoraríamos
-1,apavoraríeis
-1,apavoras
-1,apavorasse
-1,apavorassem
-1,apavorasses
-1,apavoraste
-1,apavorastes
-1,apavorava
-1,apavoravam
-1,apavoravas
-1,apavore
-1,apavorei
-1,apavoreis
-1,apavorem
-1,apavoremos
-1,apavores
-1,apavoro
-1,apavorou
-1,apavoráramos
-1,apavoráreis
-1,apavorásseis
-1,apavorássemos
-1,apavorávamos
-1,apavoráveis
1,apazig*
1,apaziguador*
1,apaziguamento
1,apego
-1,apelo*
1,aperfeiç*
1,aperfeiçoando
-1,aperto
-1,aperto*
1,apetecíve*
1,aplau*
1,aplauda
1,aplaudais
1,aplaudam
1,aplaudamos
1,aplaudas
1,aplaude
1,aplaudem
1,aplaudes
1,aplaudi
1,aplaudia
1,aplaudiam
1,aplaudias
1,aplaudid*
1,aplaudida
1,aplaudidas
1,aplaudido
1,aplaudidos
1,aplaudimos
1,aplaudindo
1,aplaudir
1,aplaudira
1,aplaudiram
1,aplaudiras
1,aplaudirdes
1,aplaudirei
1,aplaudireis
1,aplaudirem
1,aplaudiremos
1,aplaudires
1,aplaudiria
1,aplaudiriam
1,aplaudirias
1,aplaudirmos
1,aplaudirá
1,aplaudirás
1,aplaudirão
1,aplaudiríamos
1,aplaudiríeis
1,aplaudis
1,aplaudisse
1,aplaudissem
1,aplaudisses
1,aplaudiste
1,aplaudistes
1,aplaudiu
1,aplaudo
1,aplaudíamos
1,aplaudíeis
1,aplaudíramos
1,aplaudíreis
1,aplaudísseis
1,aplaudíssemos
1,aplicando
1,aplicando-se
-1,apodrecid*
1,apogeu
1,apoi*
1,apoia
1,apoiad*
1,apoiada
1,apoiadas
1,apoiado
1,apoiados
1,apoiai
1,apoiais
1,apoiamos
1,apoiando
1,apoiar
1,apoiara
1,apoiaram
1,apoiaras
1,apoiardes
1,apoiarei
1,apoiareis
1,apoiarem
1,apoiaremos
1,apoiares
1,apoiaria
1,apoiariam
1,apoiarias
1,apoiarmos
1,apoiará
1,apoiarás
1,apoiarão
1,apoiaríamos
1,apoiaríeis
1,apoiasse
1,apoiassem
1,apoiasses
1,apoiaste
1,apoiastes
1,apoiava
1,apoiavam
1,apoiavas
1,apoiei
1,apoieis
1,apoiemos
1,apoiou
1,apoiáramos
1,apoiáreis
1,apoiásseis
1,apoiássemos
1,apoiávamos
1,apoiáveis
-1,apoquenta
-1,apoquentad*
-1,apoquentada
-1,apoquentadas
-1,apoquentado
-1,apoquentados
-1,apoquentai
-1,apoquentais
-1,apoquentam
-1,apoquentamos
-1,apoquentando
-1,apoquentar
-1,apoquentara
-1,apoquentaram
-1,apoquentaras
-1,apoquentardes
-1,apoquentarei
-1,apoquentareis
-1,apoquentarem
-1,apoquentaremos
-1,apoquentares
-1,apoquentaria
-1,apoquentariam
-1,apoquentarias
-1,apoquentarmos
-1,apoquentará
-1,apoquentarás
-1,apoquentarão
-1,apoquentaríamos
-1,apoquentaríeis
-1,apoquentas
-1,apoquentasse
-1,apoquentassem
-1,apoquentasses
-1,apoquentaste
-1,apoquentastes
-1,apoquentava
-1,apoquentavam
-1,apoquentavas
-1,apoquente
-1,apoquentei
-1,apoquenteis
-1,apoquentem
-1,apoquentemos
-1,apoquentes
-1,apoquento
-1,apoquentou
-1,apoquentáramos
-1,apoquentáreis
-1,apoquentásseis
-1,apoquentássemos
-1,apoquentávamos
-1,apoquentáveis
1,aprazíve*
1,apreci*
1,aprecia
1,aprecia-se
1,apreciad*
1,apreciada
1,apreciadas
1,apreciado
1,apreciados
1,apreciai
1,apreciais
1,apreciam
1,apreciamos
1,apreciando
1,apreciando-se
1,apreciar
1,apreciara
1,apreciaram
1,apreciaras
1,apreciardes
1,apreciarei
1,apreciareis
1,apreciarem
1,apreciaremos
1,apreciares
1,apreciaria
1,apreciariam
1,apreciarias
1,apreciarmos
1,apreciará
1,apreciarás
1,apreciarão
1,apreciaríamos
1,apreciaríeis
1,aprecias
1,apreciasse
1,apreciassem
1,apreciasses
1,apreciaste
1,apreciastes
1,apreciava
1,apreciavam
1,apreciavas
1,aprecie
1,apreciei
1,aprecieis
1,apreciem
1,apreciemos
1,aprecies
1,aprecio
1,apreciou
1,apreciáramos
1,apreciáreis
1,apreciásseis
1,apreciássemos
1,apreciávamos
1,apreciáveis
-1,apreens*
-1,apreensiv*
-1,apreensão
-1,apreensões
1,apresentando
1,apreço
1,aprontado-se
1,aprontando-se
1,apropriad*
1,aprova
1,aprovad*
1,aprovada
1,aprovadas
1,aprovado
1,aprovados
1,aprovai
1,aprovais
1,aprovam
1,aprovamos
1,aprovando
1,aprovar
1,aprovara
1,aprovaram
1,aprovaras
1,aprovardes
1,aprovarei
1,aprovareis
1,aprovarem
1,aprovaremos
1,aprovares
1,aprovaria
1,aprovariam
1,aprovarias
1,aprovarmos
1,aprovará
1,aprovarás
1,aprovarão
1,aprovaríamos
1,aprovaríeis
1,aprovas
1,aprovasse
1,aprovassem
1,aprovasses
1,aprovaste
1,aprovastes
1,aprovava
1,aprovavam
1,aprovavas
1,aprovaç*
1,aprovação
1,aprove
1,aprovei
1,aproveis
1,aproveit*
1,aproveitamento
1,aproveitando
1,aproveitáve*
1,aprovem
1,aprovemos
1,aproves
1,aprovo
1,aprovou
1,aprováramos
1,aprováreis
1,aprovásseis
1,aprovássemos
1,aprovávamos
1,aprováveis
1,aptid*
1,aptidão
-1,apuro*
-1,apátic*
1,apóia
1,apóiam
1,apóias
1,apóie
1,apóiem
1,apóies
1,apóio
1,aquecedor
1,aquecid*
1,aquiet*
1,arbitráve*
1,ardente*
1,ardentíssim*
1,ardor
-1,arduamente
-1,argument*
-1,arma
-1,armada*
-1,armado*
-1,armamento*
-1,armas
-1,arrasa
-1,arrasad*
-1,arrasada
-1,arrasadas
-1,arrasado
-1,arrasados
-1,arrasai
-1,arrasais
-1,arrasam
-1,arrasamos
-1,arrasando
-1,arrasar
-1,arrasara
-1,arrasaram
-1,arrasaras
-1,arrasardes
-1,arrasarei
-1,arrasareis
-1,arrasarem
-1,arrasaremos
-1,arrasares
-1,arrasaria
-1,arrasariam
-1,arrasarias
-1,arrasarmos
-1,arrasará
-1,arrasarás
-1,arrasarão
-1,arrasaríamos
-1,arrasaríeis
-1,arrasas
-1,arrasasse
-1,arrasassem
-1,arrasasses
-1,arrasaste
-1,arrasastes
-1,arrasava
-1,arrasavam
-1,arrasavas
-1,arrase
-1,arrasei
-1,arraseis
-1,arrasem
-1,arrasemos
-1,arrases
-1,arraso
-1,arrasou
-1,arrasáramos
-1,arrasáreis
-1,arrasásseis
-1,arrasássemos
-1,arrasávamos
-1,arrasáveis
1,arrebata*
-1,arrebatad*
1,arrebatamento
-1,arremeda
-1,arremedad*
-1,arremedada
-1,arremedadas
-1,arremedado
-1,arremedador*
-1,arremedados
-1,arremedai
-1,arremedais
-1,arremedam
-1,arremedamos
-1,arremedando
-1,arremedar
-1,arremedara
-1,arremedaram
-1,arremedaras
-1,arremedardes
-1,arremedarei
-1,arremedareis
-1,arremedarem
-1,arremedaremos
-1,arremedares
-1,arremedaria
-1,arremedariam
-1,arremedarias
-1,arremedarmos
-1,arremedará
-1,arremedarás
-1,arremedarão
-1,arremedaríamos
-1,arremedaríeis
-1,arremedas
-1,arremedasse
-1,arremedassem
-1,arremedasses
-1,arremedaste
-1,arremedastes
-1,arremedava
-1,arremedavam
-1,arremedavas
-1,arremede
-1,arremedei
-1,arremedeis
-1,arremedem
-1,arremedemos
-1,arremedes
-1,arremedo
-1,arremedou
-1,arremedáramos
-1,arremedáreis
-1,arremedásseis
-1,arremedássemos
-1,arremedávamos
-1,arremedáveis
-1,arrependi*
-1,arrependid*
-1,arrependimento
1,arrimo
1,arrimo*
-1,arrisc*
-1,arriscad*
-1,arrisque*
1,arrogante*
-1,arrogância
1,arrojad*
1,arrojadíssim*
1,arrojo
-1,arruin*
-1,arruinad*
-1,arruinada
-1,arruinadas
-1,arruinado
-1,arruinados
-1,arruinai
-1,arruinais
-1,arruinamos
-1,arruinando
-1,arruinar
-1,arruinara
-1,arruinaram
-1,arruinaras
-1,arruinardes
-1,arruinarei
-1,arruinareis
-1,arruinarem
-1,arruinaremos
-1,arruinares
-1,arruinaria
-1,arruinariam
-1,arruinarias
-1,arruinarmos
-1,arruinará
-1,arruinarás
-1,arruinarão
-1,arruinaríamos
-1,arruinaríeis
-1,arruinasse
-1,arruinassem
-1,arruinasses
-1,arruinaste
-1,arruinastes
-1,arruinava
-1,arruinavam
-1,arruinavas
-1,arruinei
-1,arruineis
-1,arruinemos
-1,arruinou
-1,arruináramos
-1,arruináreis
-1,arruinásseis
-1,arruinássemos
-1,arruinávamos
-1,arruináveis
-1,arruína
-1,arruínam
-1,arruínas
-1,arruíne
-1,arruínem
-1,arruínes
-1,arruíno
-1,arteir*
-1,artifício*
-1,artimanha*
-1,asco
-1,asfixiante*
-1,asneira
-1,asperamente
-1,asperíssim*
-1,asqueros*
-1,asquerosíssim*
-1,assalt*
-1,assass*
-1,assassin*
-1,assassínio*
-1,assedi*
1,assegur*
1,assegura
1,assegurad*
1,assegurada
1,asseguradas
1,assegurado
1,assegurados
1,assegurai
1,assegurais
1,asseguram
1,asseguramos
1,assegurando
1,assegurar
1,assegurara
1,asseguraram
1,asseguraras
1,assegurardes
1,assegurarei
1,assegurareis
1,assegurarem
1,asseguraremos
1,assegurares
1,asseguraria
1,assegurariam
1,assegurarias
1,assegurarmos
1,assegurará
1,assegurarás
1,assegurarão
1,asseguraríamos
1,asseguraríeis
1,asseguras
1,assegurasse
1,assegurassem
1,assegurasses
1,asseguraste
1,assegurastes
1,assegurava
1,asseguravam
1,asseguravas
1,assegure
1,assegurei
1,assegureis
1,assegurem
1,asseguremos
1,assegures
1,asseguro
1,assegurou
1,asseguráramos
1,asseguráreis
