text|pol
E um local com poucas opções de marcas , mas tem de tudo para o dia a dia .  Ajuda muito pela localização , o melhor em cabo branco .  Tem caixa 24horas o que ajuda muito tbrm .  Estaciono sempre sem problema de vaga .  Muito bom !|1.0
Apertado demais , falta mercadorias .|-1.0
Local somente para compras de emergência , senão procure atacados tipo Assaí ou atacadão ! ! !|0.0
A loja da avenida Cabo Branco tem uma boa variedade de produtos .|1.0
Fui muito bem atendida .|1.0
"ABSURDO ! ! ! !
ESTÃO COBRANDO TAXA PARA COMPRAR PAGANDO COM O PIX ! ! !
NÃO VOLTO MAIS , NEM RECOMENDO E IREI DENUNCIAR O ESTABELECIMENTO AO PROCON ! ! ! !"|-1.0
É um bom quebra galho , uma pena os preços serem um pouco salgados .  no horário que eu fui não haviam muitos mercados abertos .|0.0
"Bem localizado , com um amplo estacionamento , acesso para cadeirante . 
Possui uma boa estrutura , caixa 24h , variedade de produtos e boas ofertas ."|1.0
Mercado bem localizado com diversos produtos disponíveis , bom atendimento .  Atende muito bem ao que se propõe .|1.0
"O supermercado é ótimo mas no estacionamento da frente há pessoas mal encaradas abordando pedindo dinheiro ""pra olhar o carro"" .  A gerência deveria fazer algo ."|0.0
"Frigorífico muito sujo , moscas dentro dos congeladores e pousando nas carnes . 
Muitos produtos sem preço ou com preço errado . 
Só se salva a parte de padaria ."|-1.0
Adorei o local .  Promoções ótimas , organizado ...|1.0
Desorganizado .  Sem ar-condicionado .  Produtos sem preço .  Seção de frios com qualidade duvidosa (produtos descongelando) , frigorifico com muita mosca ...  Poquíssimos caixas para atendimento - rotineiramente apenas duas funcionárias como CAIXA (muita fila) .|-1.0
Mercado bem localizado no bairro dos Bancários , com estacionamento no local . Produtos com boa distribuições nos corredores do mercado . Preços estão de acordo . Recomendo|1.0
pequeno , mas bastante sortido .|1.0
Preços exorbitantes .  Só compro lá quando preciso comprar algo de forma urgente , em situações típicas nem piso o pé lá .|-1.0
Top esse lugar . Fiz compras ai de 27/08 a 02/09/2021 e fui muito bem atendido . Recomendo muito a visita .|1.0
Atendimento bom , não tem muitas variedades , só o básico !|0.0
Supermercado simples que quebra o galho em pequenas necessidades .|0.0
Lugar agradavel , preço justo , frutas verduras cereais , e cortes de carnes de excelente qualidade ! ! ! !|1.0
Pouco bagunçado e na área dos self-service tem cachorro passeando entre as mesas|-1.0
Bons preços , praça de alimentação bem variada .|1.0
Boas opções para comprar , pesquisando consegue economizar em muita coisa .  Porém bastante desorganizado e necessita de mais limpeza .|0.0
Boa opção de compras de verduras , legumes , frutas , castanha , queijos do sertão , conta também com uma praça da alimentação com comidas saudável e regional nordestina .|1.0
Mudou muito na época em que eu frequentava , mas mudou para melhor .|1.0
Ótimo atendimento , faz entrega de Gás , água mineral e até sua feira completa rápida e com todos os cuidados de higiene|1.0
"""Quintino"" como é conhecido por alguns moradores é uma excelente opção de mercado rápido ."|1.0
Super oportuno , porém pouquinho caro , mas na emergência salva ! 😜👍|0.0
Corretos e atenciosos|1.0
Bom sortimento , bom atendimento|1.0
SEMPRE uma péssima experiência ir nesse lugar ! Recepcionista debochada e irônica .  Trata clientes como quem tá fazendo favor .  Só vou nesse lugar horrendo quando eh extremamente necessário .  Tem bastante o que melhorar|-1.0
Super indico .  Lugar ótimo limpo e os clientes tem a opção de fazer sua compras online sem sair de casa ..|1.0
Aqui no bairro Altiplano é o único supermercado que fica aberto até as 21h os outros fecham as 19h .  Possui , padaria , açougue também .  Gosto de comprar suco de laranja natural , onde o cliente expreme e engarrafa na hora nas opções 500 ml e 1l .|1.0
Espaço sempre bem higienizado , produtos de qualidade .  Com uma Padaria muito boa .  Opção no Altiplano .|1.0
Sempre sou muito bem atendido .  O mercado tem uma boa variedade de itens .  Particularmente , sou apaixonado pela máquina de suco de laranja e a disponibilidade de água de coco natural , ambos dispostos em recipiente com gelo .|1.0
Sushis e pizzas feitas na hora ! Muito bom !|1.0
Instalações ótimas ! Pequeno mercado , bem sortido de produtos !|1.0
Produtos de qualidade , especialmente verduras (armazenadas em câmaras refrigeradas) , legumes , frutas e carnes , a um preço condizente com a qualidade .  Ambiente limpo e organizado .  Vale visitar ! Boas compras ...|1.0
"
Achei higienizado , bom atendimento .  Só é um pouco mais caro"|0.0
Não gostei .  Pequeno e pouquíssimos produtos .  Preços bem elevados .  O atendimento foi bom e esse foi o motivo das estrelas .  Serve só como um quebra-galho .|-1.0
Bom atendimento e é ótimo que funciona 24 horas .  O mercado é bastante apertado e um pouco bagunçado , não tem variedade de produtos e tem poucas opções de frutas .  Talvez essa seja a proposta mesmo .  É uma opção aberta 24 horas por dia no bairro .|0.0
Péssimo ! Uma senhora mal encarada fez um atendimento horrível (ficou no celular ao invés de me atender) , local sujo e poucas mercadorias e todas empoeiradas .  Não compro mais lá e faço questão de divulgar a falta de competência do local .|-1.0
"Os preços poderiam ser mais em conta ,mas , já é uma coisa boa ter um mercadinho por perto de um hospital . 
A dona é super simpática e educada ."|1.0
Um lugar amplo .  E as mercadorias bem arrumadas .|1.0
Extremamente organizado e preços caros .|0.0
Compre aqu ,i é bom demais .|1.0
Ótimo perfeito nota 10👍🏻💯|1.0
Ambiente agradável , muita diversidade de produtos .  Preços um pouco acima da média .|1.0
Ótimo e completo .  Muito amplo e limpo , estacionamento , etc|1.0
Cinco estrelas , supermercado de rico com preços super acessíveis , limpeza e organização de primeira , funcionários simpáticos e prestativos , parabéns , super recomendo , o bairro do Altiplano ficou melhor com vocês .|1.0
"Achei muito bom ,organizado . 
O preço é acessível e tem um ótimo atendimento ."|1.0
Excelente supermercado com grandes variedades|1.0
Lugar feio e jogado as tracas .|-1.0
A frente ficou muito bonita depois da reforma , porém as outras áreas continuam necessitando de melhorias .|0.0
As poucas lojas que estao abertas suprem a maior parte das necessidades do dia a dia .  Pena que tem muitas fechadas .|1.0
Mercado do Castelo Branco como é conhecido popularmente .  Sempre se encontra lá tudo que se precisa pro dia- a-dia .  Fácil de chegar lá ... difícil é não sair de lá cheio de alegrias .|1.0
Bom lugar para comprar frutas e verduras a um preço muito bom se você comprar no vendedor certo .  Uma pena o local ser tão esquisito , com pouca movimentação de pessoas .|0.0
Gosto muito de fazer compra nesse lugar .|1.0
Gosto muito porém acho que o estacionamento deveria ter a tolerância de pelo menos 30 minutos ao invés de 15 minutos como é hoje .|0.0
Gostei muito da localização , a organização do espaço e a limpeza .  Falta um pouco de variedade , mas os produtos que tem são bons .|1.0
Aqui é o local para você levar as delícias da Bahia com preços muito interessantes , tem várias lojas de todo tipo de comidas típicas da Bahia , a praça de alimentação tem várias opções de restaurantes .|1.0
Bem arejado e organizado , produtos tradicionais , castanhas , artesanato , licores , frutas ...  Só acho um absurdo ter que pagar estacionamento em um mercado ! Imagina se a moda pega ...|0.0
Um lugar com várias e excelentes opções de compra : peixe , mariscos , carne , manteiga , verduras , biscoito , tira gosto , cervejas , vinhos .........|1.0
Sempre almoço em Sócio , comida caseira de excelente qualidade e preço bom .  Gostei também da banca de sequilhos .|1.0
Olha o mercado tem preço bom mas deveria ter melhores pessoas no atendimento inicial|0.0
Atendimento excelente|1.0
Um bom mercado .|1.0
O mercado aonde o cliente é revistado como se fosse ladrão e as vezes vende coisas com preço absurdo manda os funcionários atrás abrir bolsa do cliente pra ver se ele pegou cartão de crédito de outro cliente|-1.0
Mercado tem de tudo , além de possuir um ótimo preço para as compras , talvez isso explique o porque sempre anda cheio .  Nota 10|1.0
Sempre encontro alguma oferta boa .  |1.0
"Ótimo atendimento . 
Frutas , verduras e carne fresca . 
Diversos tipos de condimentos e muita variedade a preços acessíveis . 
Só o estacionamento que bem movimentado e demora um pouco .  Mas faz parte .  Rsrs"|1.0
Melhor mercado sa Cidade de Salvador , todas as áreas com atendimento de 1° qualidade ( hortifrutigranjeiros , açougues , secos e molhados , área de alimentação , etc) , tudo perfeito .  Vale apenas visitar e fazer suas compras gastando pouco !|1.0
"Lugar super organizado , com opções diversas , uma experiência de Salvador ""raiz"""|1.0
"Carece da organização dos espaços , pois feira não pode ser sinônimo de ""bagunça"" .  Porém é um espaço completo em termo de itens , acha-se de tudo ."|0.0
Lugar bastante turístico , com uma série de lojinhas vendendo artesanato local , também algumas roupas e temperos (pimentas especialmente) , além de um caixa 24 horas (às vezes a gente precisa né !) . Tem também um restaurante com uma vista bem bonita pro mar !|1.0
Uma visão linda da Praça .  E ser quiser comprar algumas lembrancinhas caminhe , pois encontra muita diferença de preço .  Vale conhecer .|1.0
Local bonito com uma vista linda ,vale uma visita , principalmente quem gosta de comprar lembranças da cidade .  Porém lotado e pouca infraestrutura .|0.0
Um bom lugar para fazer compras de produtos típicos da Bahia para levar de lembrança .  Comer no restaurante do terraço e fazer belas fotos da linda paisagem da cidade baixa|1.0
Tem roupas , artesanato , quadros , temperos e colares , tem preços acessível e alguns mais caros .  Tem um restaurante no 1 andar (preço mediano com de outros pontos que comi a moqueca e estava ótima) e um mais acessível no térreo .|1.0
Loca com diversas opções de compras .  Histórico .  Pena que o subsolo esteja fechado .|1.0
Muito bom gostei muitíssimo|1.0
Precisando evoluir , limpeza a desejar , espaço pequeno e os preços já foram melhores ..|-1.0
Muito bem estruturado e objetividade no layout .  Colaboradores educados e muito atenciosos .|1.0
Preço baixo e mercadorias de qualidade e ainda entrega em casa com todo conforto e segurança , eu recomendo sim|1.0
Colaboradores extremamente educados e prestativos , a meu ver só ponto positivo .|1.0
Bom ,e barato e acho tudo que gosto lá ...|1.0
Preços sempre melhores que os da concorrência , atendimento muito bom também .|1.0
"O mercado é bem arejado . 
Bom atendimento . 
Nada a reclamar ate agora ."|1.0
Os preços estão altos porém os produtos são de qualidade|1.0
Excelente instalações , atendimento muito bom .|1.0
Muito aquém do esperado , nada mais que um mercadinho de bairro|-1.0
Preço está deixando a desejar .|0.0
Gosto de entrar para comprar nesse mix , sempre estou atento as promoções que eles fazem e hoje não foi diferente ,os funcionários do caixa principalmente são dez ,tal qual os do hiper ideal|1.0
Tudo muito mais caro que em outros lugares|-1.0
Melhor estabelecimento em Cajazeiras 5 para fazer suas compras .|1.0
Está tudo muito caro .|-1.0
Muito bem organizado e limpo .  Fácil de encontrar o que precisa .  Açougue com grande variedade de carnes .  Área para estacionar bem em frente ao mercado e até para prender bicicletas com corrente e cadeado .|1.0
Os funcionários são prestativos educados .  São cuidadosos com a limpeza sempre com álcool 70 desinfetando os carrinhos antes do cliente utilizar bem como medindo a temperatura|1.0
Pouca variedade de produtos comparada a outras lojas da rede .|0.0
A minha experiência , foi ótimo , pois encontrei pessoas capacitadas , um bom atendimento e um preço que cabe no seu bolso|1.0
Me atendem muito bem .  Sempre encontro o que necessito .|1.0
Muito bom ,obrigada !|1.0
Preço alto , pouca variedade , apertado , atendentes do caixa vivem emburrados e vários mendigos na porta do estabelecimento .  Só compro neste mercado pq não tenho outra opção atualmente .  Mas , não recomendo para ninguém .|-1.0
É o meu local mais usual de fazer compras .  Apesar de encontrar melhor preço de alguns produtos em outros lugares , há qualidade alí , e isso conta muito .  Também tem um bom atendimento e cuidados com a limpeza .|1.0
"Faltam produtos básicos na loja . 
O atendimento do caixa e MUITOOOO LENTO !"|-1.0
Mercado de bairro diversos produtos e uma opção local .|1.0
Ruim , tem muito a melhorar .|-1.0
Mercado grande , bons preços e fornece guarda volumes .|1.0
A equipe de serviços são bem educados e prestativos|1.0
Mercadinho de Bairro .  Bom para o que se propõe .|0.0
